Raman shift [1/cm],AT1,AT2,AT3,AT4,AT7,AT8,AT9,AT10,AT11,AT12,AT13,AT14,AT15,AT16,AT17,AT18
2150,32.47926624,110.8921711,58.8376758,64.30031587,352.39316,255.7118042,332.0318584,228.4731722,218.3495602,15798.23468,779.2398675,137.9704084,470.6897497,1060.596435,106.5933529,114.542632
2148,47.15220511,154.9072121,86.21827495,60.12826096,350.8229021,252.9295331,276.064463,233.725508,204.7942389,15845.31399,765.6697255,134.2709082,461.9627726,1065.885967,101.2017488,297.5563412
2146,53.50544232,161.6003697,105.0519963,87.43024928,324.4059269,251.014363,289.6731808,220.1765481,204.2889663,15871.30572,730.7055977,101.6678267,466.8981786,1059.241318,89.71747673,314.915591
2144,51.37919635,129.9594189,82.99535958,87.95971121,307.0233628,235.3977416,307.2268915,213.2301765,207.315418,15940.62232,658.6023813,113.0439734,507.2980177,1056.237639,85.98861258,225.0552982
2142,59.59545859,149.0621609,62.67223174,99.83658121,279.0316509,222.4789848,294.0767334,220.2713362,211.3250701,16021.79571,583.6086767,152.2593983,558.7352706,1022.021677,125.0718107,298.7607416
2140,78.69368166,164.3308781,73.03043928,141.6937205,252.2766532,227.8646342,322.8281896,190.6527716,179.5323549,16056.89317,541.7888125,139.5893971,542.4467855,987.8349052,161.5963116,324.1778192
2138,84.42904379,139.4441349,85.00894799,161.1789524,261.050963,250.2125363,345.7040806,143.983155,139.2127602,16059.06176,537.9703444,98.44565143,480.8866009,992.3059863,143.2727162,185.0622681
2136,66.88240129,145.7706451,72.54390759,139.510581,280.31873,259.7779464,279.5825954,172.4489426,146.0576394,16084.13145,545.4319739,93.48885774,468.9429253,997.6207273,103.7633399,139.0870981
2134,56.53411152,134.3763601,70.22795378,137.3466164,267.845102,235.5058032,256.2032495,238.2018954,179.4803783,16135.22045,530.2093901,91.59873236,491.1108037,969.4939927,110.8485719,219.6142209
2132,67.00191665,94.20597871,89.4273786,143.0003711,268.9674989,224.7231878,282.6180195,236.4654413,199.5425099,16168.85051,506.1139863,91.83024855,493.9999804,969.3133635,114.8890387,265.8532109
2130,74.53305286,95.91901632,91.56934083,162.7821015,289.2990735,209.1379237,285.1561283,218.4680588,193.8239289,16154.63308,495.3957635,81.91112523,468.0146549,995.7232126,90.15574054,220.7029129
2128,64.7287755,121.2640782,62.22980459,196.7154264,293.9335551,174.9872719,251.0083393,234.9921843,180.1219192,16141.70448,474.7682791,72.79132877,444.8213695,998.7071142,86.24234621,172.0225865
2126,58.9480395,96.93820595,46.31248579,192.3653581,278.6714198,195.383982,222.5517438,206.0048494,152.6795877,16199.06496,417.6527889,92.13506218,445.1941828,995.0372889,108.8212921,177.2670323
2124,66.19960871,94.94642682,59.55291713,187.3144823,245.8263621,235.8713877,218.4263225,197.3335393,104.768532,16259.31483,381.2273664,63.5864682,462.7255481,1004.671816,115.7532517,227.5057622
2122,74.75031969,108.1444989,75.73643797,210.9290556,247.1570346,244.2866664,231.5085417,212.9488823,98.3937047,16259.98129,376.3623963,34.78155746,462.6160221,1014.022963,120.1400704,308.865278
2120,68.72426765,123.0655549,71.3207092,191.996167,293.1500086,235.4134402,232.1637325,212.2496619,124.1544643,16241.30081,365.0080723,56.55396295,436.992734,1012.271622,117.6623676,318.6914173
2118,50.13948294,153.0097569,52.93106615,110.5168649,322.9589961,228.1007679,212.1134231,204.1603816,126.1054008,16236.66804,365.5941448,65.2998287,423.8449925,1006.821633,109.7987261,205.2281645
2116,40.51381016,146.9774435,41.15104711,106.5690255,314.2201775,212.5185137,201.7057396,171.0178127,144.7992056,16184.99357,442.1668722,50.68216417,441.2949543,1009.380942,166.4791655,173.1462863
2114,45.47349951,101.6693384,46.68775937,159.981527,309.4469924,242.6069685,211.8169062,122.3936298,122.6913123,16133.43421,499.6059183,62.63441978,430.7989004,1037.647606,202.335504,243.2593411
2112,47.45348052,77.47591462,58.89403839,163.9766777,321.272625,273.5783373,197.7290564,132.0660632,80.77717611,16144.59784,473.4165203,72.48981944,378.4526784,1051.540929,153.8992679,293.9019855
2110,40.90315262,98.22061548,58.09320409,121.1767502,331.0983921,242.0713094,167.9835589,192.3841438,82.64413238,16184.31727,435.3407424,61.06514776,339.8307003,1032.268001,101.7165942,305.0900708
2108,38.69291301,117.9013503,44.15979749,121.7918429,338.29258,201.6731815,196.7890772,220.9372719,79.63084649,16189.55373,447.5802779,72.96285691,334.9186143,1032.574078,114.5086638,292.337832
2106,30.7482671,135.9622227,51.51814191,148.8996975,347.2676729,191.2076056,197.6114016,225.3509107,84.57586839,16185.50801,452.8644526,87.10966965,312.7262846,1039.376452,106.5700413,152.8889349
2104,30.96553963,150.7274499,56.64190744,156.5397771,360.7904652,178.2889628,176.1673616,161.2292017,140.1369097,16131.61369,429.7105055,107.4255996,339.0866482,1041.642319,54.09202979,145.2635709
2102,48.77405966,145.1242175,52.04773617,137.7950639,372.6971642,146.8678629,182.0463939,86.57374031,179.4323661,16083.0715,394.5860996,111.6845124,379.8617971,1054.746226,29.20948848,321.1659115
2100,60.81252172,122.3545904,73.20501881,119.8479077,377.8919015,127.2374981,187.3963091,100.2666664,149.5072978,16145.39411,382.9408704,74.76909841,326.5091725,1078.211059,72.19281403,402.0667157
2098,54.75896915,112.796665,92.13721675,117.7676605,386.2956517,134.2914251,205.1198186,113.5805067,124.9895622,16195.37974,449.0007629,55.10230819,308.3507895,1100.801158,115.344755,414.5736536
2096,59.96205016,163.5607281,69.05066214,87.03050273,410.2985002,166.1383048,209.4374059,104.3488474,117.6726964,16128.07457,548.7349242,70.9730346,383.7703836,1117.445215,104.9880903,370.0316839
2094,64.3777059,198.5736567,54.83582651,58.10928518,449.361528,189.9987983,156.8717252,136.2807963,129.5585631,16024.96596,625.6258692,79.25072274,395.4533831,1107.219852,75.79398886,270.8477382
2092,46.93776651,152.0374071,74.83016066,89.41823697,494.1750699,167.3417301,136.4970308,195.9894766,143.6899932,15959.24032,698.0914896,64.89906065,319.5336947,1091.041168,74.28364543,272.2994709
2090,35.37505531,125.7493182,73.70569804,128.0608453,536.0437597,106.9368672,213.9041037,208.2403166,139.1260962,15896.39613,801.698555,57.65590248,315.4944852,1109.824458,84.1848341,413.3402398
2088,47.21594678,161.6277512,66.37889584,103.2013404,566.0236368,77.02796293,231.7290926,206.8756214,151.0273183,15840.51545,904.4708928,49.8424265,305.957806,1123.26425,72.65032592,397.9344423
2086,64.62772238,172.1113425,64.64201965,115.7858673,590.9649839,107.1113795,240.4001571,204.6367555,194.6829785,15737.83204,977.1861391,56.43959446,278.1466896,1132.739509,63.91442003,346.9773092
2084,58.52662725,150.2674177,63.82837306,141.4687032,621.4610738,140.9330017,285.3759811,227.24564,187.675133,15701.35102,1035.141437,73.77112315,283.3378386,1146.133489,71.98181284,351.259816
2082,39.07887956,154.6258238,73.66224757,75.21731619,650.9124013,126.5140227,295.7022412,279.6380307,96.83562329,15798.7346,1103.833171,74.60539027,310.8990645,1142.418696,75.04610796,260.7290023
2080,55.79880946,174.8915335,103.9741042,54.77765084,659.6944727,103.6225204,289.5090277,282.3293625,89.34289032,15761.96467,1150.440143,70.46910868,322.0483742,1125.414365,84.64497303,137.4157234
2078,77.57941154,237.1160645,106.6705971,118.5012228,638.3369995,104.7167292,312.8206474,261.8130416,174.5454166,15699.87419,1110.650907,81.10304868,351.0396308,1119.629879,89.086091,153.3803536
2076,59.8336238,259.7059423,69.71577418,147.0534095,608.5170732,109.3787159,341.2761072,288.7654007,209.0273634,15813.82179,1052.298349,73.07470597,401.9321673,1115.241232,70.38276444,217.481219
2074,30.64081523,193.5522372,43.56456338,133.7169053,586.2001829,110.0497142,349.9789236,329.3103352,187.210106,15914.95312,1040.605068,49.24722401,435.0792619,1107.247485,59.46903998,229.5935258
2072,37.99424282,146.156512,60.07133735,169.8498151,558.2657598,121.0688184,370.703794,304.3854939,203.9957777,15761.06089,1010.789547,61.54050014,443.5001119,1112.682316,86.85091894,282.4369682
2070,63.5185812,168.5777264,79.78159743,161.5412016,533.6820993,97.67058024,401.0802935,266.1248775,170.7357971,15647.19759,958.0136761,62.86103934,473.4706831,1105.400986,114.7983131,293.4521422
2068,74.81527997,178.9991491,73.97986232,142.4661816,538.5469942,82.64610946,416.9952986,293.0446878,117.8248559,15740.04715,959.1755035,64.52027989,525.616911,1069.5741,125.9415416,250.8382567
2066,59.0872069,161.0165228,62.89001751,167.7230313,540.6865142,132.3846879,408.6461569,335.8774569,147.6152863,15866.58068,975.7365146,100.1260101,562.804149,1034.566826,110.1663893,193.2356911
2064,40.99344682,164.3860027,63.88898564,182.7277919,507.8574996,187.5335318,386.6385545,293.3398189,213.3410215,15873.78094,924.3430816,128.8477702,583.6579455,1030.774358,89.14388091,130.0357564
2062,48.92586786,162.9332006,53.46279845,149.9971718,488.526202,157.6105154,366.440882,218.421858,161.2417704,15900.07235,873.3703197,108.2392306,622.1557974,1036.641808,117.7192323,131.9490387
2060,60.94955,193.2030323,53.0034291,158.5699109,471.7718268,121.3766608,353.8714997,237.344693,130.8196831,15924.31148,871.9942059,100.8918063,662.1849316,1009.375621,145.0537172,202.8628755
2058,54.95394249,211.8883324,77.02198697,191.5624598,445.1712667,118.4816601,349.567763,272.644648,189.175595,15918.48978,870.6849544,108.8716069,670.7794891,985.6772223,119.352352,228.9133548
2056,39.14854568,168.4664736,94.71209558,173.3946539,434.0819803,104.3409027,348.8235561,273.9829425,205.9616952,15982.08437,847.9796358,110.0462489,648.3336291,997.9608703,89.54015254,242.0618918
2054,35.27613561,135.7193704,84.67332006,132.9964529,439.3451,80.42965194,339.3675465,335.1913931,157.1744994,16111.1964,854.086601,119.0998562,631.0859642,994.8678859,112.7890147,344.7310166
2052,41.92046667,148.7082581,75.72936708,131.7950154,420.0214405,110.447184,324.7832116,336.6399366,192.6914042,16125.45718,864.7142627,107.9722367,644.009901,963.7292267,116.8017345,396.9803883
2050,38.56093001,146.0066932,62.87264577,144.0194926,405.3361316,142.570659,338.9055643,225.8868061,195.1311098,16147.83325,835.1133529,90.42445933,655.9027092,950.6532668,85.76737412,376.2913855
2048,28.55932186,129.320547,44.93483962,146.9970445,406.45692,119.6796575,376.2608343,159.7023581,118.5688767,16248.60552,790.0805877,88.2409746,629.1860643,938.2425794,72.68612292,354.207623
2046,28.72287949,130.4040476,39.89534332,155.6152829,392.3638566,96.64711535,380.6952551,219.2600029,99.48259923,16299.74533,768.1830547,95.93050981,588.2564238,891.4854006,88.67461313,346.9600279
2044,34.0844561,127.5085561,44.46664176,162.9840743,366.4948917,138.1196617,331.3375973,266.46881,146.0613736,16253.30184,747.020719,119.4360821,588.5537363,858.9077758,92.20775628,309.384445
2042,37.24536392,139.1649713,38.04784695,161.8334837,356.9467796,158.9838187,317.1936766,276.1693869,151.9876791,16157.97811,746.7086183,165.7077268,593.0851833,862.8220078,106.1444662,264.0281829
2040,38.02822916,149.6747735,37.49528842,157.9498039,353.3781758,105.4328657,344.3440394,241.0193158,172.8725451,16098.25447,767.5619797,199.0811027,555.9236845,855.6313958,114.3419473,260.4401892
2038,40.60513898,155.8767954,50.05888969,166.0130657,341.7054765,63.23335985,352.5330722,208.7205606,212.2419968,16049.50514,777.8841866,235.7678971,516.3905229,817.3634791,114.4274681,286.0533212
2036,44.53306471,176.572369,51.33101987,189.8404381,335.1876532,113.1398172,347.9206432,237.3262626,159.3540829,15910.82347,762.8732103,319.3397684,533.1897083,796.6546969,139.8248588,294.6729144
2034,43.623734,183.717541,61.72790326,207.1203072,322.9348927,158.9613403,358.3635288,219.5017133,161.8296617,15740.13104,720.8285554,383.2209817,562.0187731,797.6141248,130.6820519,284.3330595
2032,40.79663359,201.0374848,88.94810567,213.3383608,303.0623055,123.2492977,375.1026719,149.6490903,235.0794239,15629.3029,652.8810371,477.8440132,537.6918813,783.861506,93.26401032,225.7965037
2030,34.20550104,231.5408275,87.11878394,206.1337972,275.8868105,117.6596365,387.7843574,158.6529768,225.8649048,15535.48441,597.574495,597.4757419,502.4393906,754.0568181,109.6002469,202.9988477
2028,25.62404826,241.1791185,63.70405603,208.591229,243.649576,196.4321141,381.7522074,243.2404756,150.6626355,15367.70086,567.9232592,668.6564073,510.29748,727.4113608,162.5868652,282.118654
2026,30.57642061,244.846439,98.27925093,262.2008316,226.91494,194.0792558,352.3280722,224.9592489,179.1543936,15119.29882,515.0501661,751.5793579,498.6164853,702.0309803,147.3616701,327.3170178
2024,34.83767104,288.8073273,120.8211938,266.1067219,212.3929069,197.2498414,337.0741209,150.4565362,208.5755745,14830.67923,444.3444455,875.2380306,474.5780003,689.4548094,127.4766013,320.3807903
2022,38.36048223,332.2345402,102.168461,224.5741736,189.7452153,237.1859912,338.0575499,135.6089545,196.9172391,14536.68304,437.1114034,1008.908022,473.6348397,634.590694,145.3782786,412.4708029
2020,45.97631361,331.696409,95.22340877,210.0186111,172.4429718,244.627642,353.1175299,184.3473892,203.1563342,14231.42036,492.5510052,1152.908986,453.8024234,581.0579246,151.9340521,495.5773082
2018,45.81587505,335.0926638,115.9050185,210.4179913,168.752281,244.9282726,378.5526438,215.4453615,238.6722049,13913.72797,503.5771303,1298.348597,388.4053887,608.869376,122.0892017,381.1395394
2016,47.60676865,401.3259287,132.5628112,247.2867354,184.5862452,253.2472515,365.8621837,183.7205079,262.6354748,13597.57162,467.4343724,1415.735302,372.8509413,547.1796163,123.6573526,386.6392984
2014,49.17236367,471.4373417,107.774504,302.5691702,183.5545176,255.2540416,322.00066,111.9039623,301.4528243,13258.25719,480.8584244,1531.395543,379.7171806,522.0360223,137.0977113,416.133998
2012,38.11745995,506.7460959,104.1947666,295.8818632,146.5468033,326.7148144,322.5082477,113.5876669,312.7958944,12938.0013,488.0866738,1667.810057,355.3730638,549.3533774,136.672049,364.5487599
2010,32.166851,521.7225991,154.6995665,270.7384342,115.6860689,403.4595043,366.7185289,182.9279219,256.3913255,12613.51202,441.5260979,1838.317005,327.7468576,480.36963,146.8895014,373.0619925
2008,51.77350811,501.2053166,132.4370323,322.2212368,113.8675505,319.0515494,357.2757757,158.0723237,251.4191219,12154.96861,458.1749703,2011.860853,327.0601041,447.1325294,160.6948231,378.6019943
2006,66.78888412,498.8795575,100.1535785,300.6527197,118.868914,294.2183319,371.9137916,155.2200909,322.1694439,11716.70852,393.2874295,2135.925667,281.6543011,459.8876842,152.1079052,281.5206519
2004,74.52011268,573.6973298,153.4436632,272.9551871,148.4092074,330.6150001,401.8851362,189.8748571,341.0305456,11212.01382,393.0012455,2280.562871,219.062652,405.448039,158.4716838,293.8749076
2002,74.63033133,671.8588329,207.6360714,343.5117547,182.3881017,312.0406627,364.0306425,165.0394634,311.3829404,12229.72822,606.2122536,2473.11718,231.7443106,418.897831,187.4477933,394.8282251
2000,35.4643043,607.4399257,166.4510573,323.7450129,161.0274081,165.6529599,288.2276457,70.09275122,279.1722317,7985.741939,460.8055098,2549.725698,215.6963804,419.7818935,194.5362981,316.9842568
1998,15.85842541,572.9008455,185.7305096,264.6100729,149.1440637,96.60384361,249.8396389,113.8026671,241.0997881,4458.512646,297.0060615,2662.86646,156.7124847,280.7864648,116.8897115,344.0588129
1996,29.37574676,652.5877756,180.9010872,285.8698004,163.2126171,174.1715351,186.2288952,154.2615962,216.7635898,6289.745213,533.3575031,2837.29688,164.8300002,234.3539186,88.02039454,453.4119773
1994,47.81500859,774.9788653,134.948428,324.1931418,186.2646983,270.5019567,224.0271916,132.5585603,264.8131435,10536.92776,721.1718677,3003.13875,209.534693,273.5884844,177.9699163,507.6869006
1992,61.4125254,860.8694394,149.0026741,295.7382479,202.9947171,185.8991473,435.0145687,162.2844158,403.1118994,9393.427078,572.2026543,3179.210611,147.3410126,250.6848171,164.4194752,504.9686911
1990,46.71652153,903.9775709,123.0556724,320.2878644,159.7829175,243.9343206,441.6617998,194.2918889,499.3507,8420.082393,595.2290672,3404.442939,200.7519634,301.8969777,129.4180193,451.9771839
1988,41.85658336,862.0330669,97.1249552,355.7261286,81.20180997,387.5048366,312.5500442,166.1145398,504.1301381,8222.802513,696.8477467,3545.485743,250.5071216,353.598348,190.0400725,456.9056986
1986,70.63702518,822.8874106,135.1548888,394.3071221,51.28486342,413.3160782,344.1333971,145.8999862,469.3420526,7923.015474,669.2837148,3642.205606,174.0776756,414.2148688,220.7038185,517.8789814
1984,72.434547,896.229591,168.2351087,406.7463823,79.91205501,407.2889862,475.4646347,204.415996,408.7160913,7662.438616,662.5975561,3808.883694,141.5456354,507.9893796,157.4039601,523.6575581
1982,11.85440084,988.4771736,157.9213456,275.6078914,90.84306566,489.275919,483.1369787,275.6106701,341.2651218,7299.992328,774.0525487,3947.162846,241.4121526,489.0497628,201.2263774,519.5822936
1980,12.69760822,915.0913377,176.3236928,307.1574358,65.20392342,400.4085767,511.1970808,268.9621165,363.0949217,6746.497064,760.5815451,4096.05879,214.5901639,528.9858426,181.4657272,464.4585675
1978,53.47819518,815.2882056,179.0814787,407.9316598,26.49633017,385.6080223,481.5566371,226.8876208,373.1552642,6259.171648,673.3742369,4222.569516,118.245625,611.884635,96.92808217,324.4706862
1976,74.85990353,918.0094955,166.6692797,360.1877739,27.05308443,479.6377053,371.0988748,213.7292616,302.784268,6148.216216,811.0584183,4311.704963,96.81420853,617.5850129,63.48349353,353.6605072
